"","date","actual","fct","low80","low95","up80","up95","dif","diflow80","diflow95","difup80","difup95","country","wday","lockdown"
"24",2020-03-24,0.6923084,0.759162896148111,0.721558497828104,0.700874838200002,0.795069289425622,0.813464539020299,-9.65675068338202,-4.22500981182718,-1.23737314179662,-14.8432244106271,-17.5003133026118,"AT","Tuesday",2020-03-16
"25",2020-03-25,0.701602,0.773716490524448,0.736681491275499,0.71633880539694,0.809133149644907,0.827295716070105,-10.2785468861902,-4.99991323791816,-2.10045088197297,-15.3265169775609,-17.915244835406,"AT","Wednesday",2020-03-16
"26",2020-03-26,0.702438,0.7441245040462,0.70546906109979,0.684165035796061,0.780953262767747,0.799793882262363,-5.93454568890066,-0.431505855291113,2.60136328102107,-11.1775363473712,-13.8597117841523,"AT","Thursday",2020-03-16
"27",2020-03-27,0.645464,0.694055194213869,0.652431718623948,0.629337998551367,0.733423512809492,0.753468891868543,-7.52810291726089,-1.07948989005555,2.49835799496692,-13.6273305419809,-16.7329071595849,"AT","Friday",2020-03-16
"28",2020-03-28,0.5604268,0.59618250910587,0.547367292718513,0.519764500939003,0.641452346519629,0.664224199398578,-6.38008551801411,2.33027886630108,7.25559503239272,-14.4578286619464,-18.5211341425104,"AT","Saturday",2020-03-16
"29",2020-03-29,0.5239524,0.556833178235395,0.504217569936395,0.474123675132142,0.605083771336425,0.629195849325147,-6.27552774553469,3.76653109397054,9.51016253916541,-15.4844927394979,-20.0864523810077,"AT","Sunday",2020-03-16
"30",2020-03-30,0.6709748,0.727062444032786,0.686908793309473,0.664718851401141,0.765204514621658,0.784679221354598,-8.35912824636427,-2.37475286843452,0.932367146852497,-14.0437039694572,-16.9461537683081,"AT","Monday",2020-03-16
"31",2020-03-31,0.6811228,0.739863474379391,0.700266867264828,0.678415774844835,0.777534940513958,0.796788730077315,-8.62409456553075,-2.81066310874159,0.397435698109792,-14.1548837469481,-16.9816558889697,"AT","Tuesday",2020-03-16
"32",2020-04-01,0.667792,0.731864124776963,0.691688032319505,0.669491811557712,0.770039029421819,0.789534299317431,-9.59462299293236,-3.578364568534,-0.254542066648353,-15.3112090923249,-18.2305716925975,"AT","Wednesday",2020-03-16
"33",2020-04-02,0.6534272,0.706905001653774,0.665147706879118,0.641997286628954,0.746432158420645,0.766568895109977,-8.18420195146058,-1.79369742782633,1.74922521912869,-14.2334078563985,-17.3151186712119,"AT","Thursday",2020-03-16
"34",2020-04-03,0.6346048,0.684013339555787,0.640684936481082,0.616576616079655,0.724869283603038,0.745631926551119,-7.78571790755238,-0.958098092085389,2.84085212093341,-14.2237316205358,-17.4954753810747,"AT","Friday",2020-03-16
"35",2020-04-04,0.5566216,0.592804823574988,0.542433939331824,0.51387258035047,0.639388845551658,0.662783380687762,-6.50050655148625,2.54888791023844,7.68008637277637,-14.8695712763677,-19.0725226415507,"AT","Saturday",2020-03-16
"36",2020-04-05,0.5181484,0.529966795052912,0.473091418118468,0.440166932562813,0.581537596715533,0.607144320283595,-2.28089000234533,8.6957678305158,15.0500257140979,-12.2337918471876,-17.1757589685879,"AT","Sunday",2020-03-16
"37",2020-04-06,0.6130576,0.667707813328331,0.622831980913631,0.597780165381808,0.709875521325833,0.731257976418397,-8.91436845874366,-1.59436583342764,2.49200639845123,-15.7926304683007,-19.2804683309361,"AT","Monday",2020-03-16
