"","country","date","load","holiday","max_temp_f","max_temp","wday","sunday"
"6002","ES",2020-04-13,0.51499,"1",64.4,18,2,0
"6003","ES",2020-04-14,0.560057,"0",68,20,3,0
"6004","ES",2020-04-15,0.574978,"0",66.2,19,4,0
"6005","ES",2020-04-16,0.574205,"0",68,20,5,0
"6006","ES",2020-04-17,0.569951,"0",68,20,6,0
"6007","ES",2020-04-18,0.526729,"0",68,20,7,0
"6008","ES",2020-04-19,0.495566,"0",64.4,18,1,1
"6009","ES",2020-04-20,0.555485,"0",64.4,18,2,0
"6010","ES",2020-04-21,0.576776,"0",59,15,3,0
"6011","ES",2020-04-22,0.579061,"0",66.2,19,4,0
"6012","ES",2020-04-23,0.57642,"0",68,20,5,0
"6013","ES",2020-04-24,0.571062,"0",71.6,22,6,0
"6014","ES",2020-04-25,0.532007,"0",68,20,7,0
"6015","ES",2020-04-26,0.497309,"0",68,20,1,1
"6016","ES",2020-04-27,0.562123,"0",64.4,18,2,0
"6017","ES",2020-04-28,0.575334,"0",68,20,3,0
"6018","ES",2020-04-29,0.577398,"0",69.8,21,4,0
"6019","ES",2020-04-30,0.564355,"0",69.8,21,5,0
"6020","ES",2020-05-01,0.496409,"1",73.4,23,6,0
"6021","ES",2020-05-02,0.505362,"0",78.8,26,7,0
"6022","ES",2020-05-03,0.490324,"0",79.7,26.5,1,1
"6023","ES",2020-05-04,0.557622,"0",82.4,28,2,0
"6024","ES",2020-05-05,0.580373,"0",77.9,25.5,3,0
"6025","ES",2020-05-06,0.586342,"0",78.8,26,4,0
"6026","ES",2020-05-07,0.578126,"0",78.8,26,5,0
"6027","ES",2020-05-08,0.571412,"0",77,25,6,0
"6028","ES",2020-05-09,0.520431,"0",74.3,23.5,7,0
"6029","ES",2020-05-10,0.485647,"0",66.2,19,1,1
"6030","ES",2020-05-11,0.560785,"0",69.8,21,2,0
"6031","ES",2020-05-12,0.592035,"0",64.4,18,3,0
"6032","ES",2020-05-13,0.586492,"0",68,20,4,0
"6033","ES",2020-05-14,0.587465,"0",61.7,16.5,5,0
"6034","ES",2020-05-15,0.574296,"0",66.2,19,6,0
"6035","ES",2020-05-16,0.52458,"0",69.8,21,7,0
"6036","ES",2020-05-17,0.493455,"0",71.6,22,1,1
"6037","ES",2020-05-18,0.566922,"0",77,25,2,0
"6038","ES",2020-05-19,0.556452,"0",80.6,27,3,0
"6039","ES",2020-05-20,0.600008,"0",82.4,28,4,0
"6040","ES",2020-05-21,0.605734,"0",86,30,5,0
"6041","ES",2020-05-22,0.609992,"0",84.2,29,6,0
"6042","ES",2020-05-23,0.555026,"0",81.5,27.5,7,0
"6043","ES",2020-05-24,0.520174,"0",77,25,1,1
"6044","ES",2020-05-25,0.600205,"0",77,25,2,0
"6045","ES",2020-05-26,0.617066,"0",79.7,26.5,3,0
"6046","ES",2020-05-27,0.621753,"0",82.4,28,4,0
"6047","ES",2020-05-28,0.617756,"0",84.2,29,5,0
"6048","ES",2020-05-29,0.616724,"0",83.3,28.5,6,0
"6049","ES",2020-05-30,0.559892,"0",83.3,28.5,7,0
"6050","ES",2020-05-31,0.517624,"0",77,25,1,1
"6051","ES",2020-06-01,0.597465,"0",79.7,26.5,2,0
"6052","ES",2020-06-02,0.624406,"0",78.8,26,3,0
"6053","ES",2020-06-03,0.634288,"0",78.8,26,4,0
"6054","ES",2020-06-04,0.620825,"0",71.6,22,5,0
"6055","ES",2020-06-05,0.609971,"0",77,25,6,0
"6056","ES",2020-06-06,0.5542,"0",78.8,26,7,0
"6057","ES",2020-06-07,0.511144,"0",74.3,23.5,1,1
"6058","ES",2020-06-08,0.591995,"0",71.6,22,2,0
"6059","ES",2020-06-09,0.611026,"0",73.4,23,3,0
"6060","ES",2020-06-10,0.622368,"0",73.4,23,4,0
"6061","ES",2020-06-11,0.62139,"0",73.4,23,5,0
"6062","ES",2020-06-12,0.615744,"0",71.6,22,6,0
"6063","ES",2020-06-13,0.553821,"0",76.1,24.5,7,0
"6064","ES",2020-06-14,0.513717,"0",77,25,1,1
"6065","ES",2020-06-15,0.610835,"0",78.8,26,2,0
"6066","ES",2020-06-16,0.625779,"0",71.6,22,3,0
"6067","ES",2020-06-17,0.626779,"0",75.2,24,4,0
"6068","ES",2020-06-18,0.625837,"0",74.3,23.5,5,0
"6069","ES",2020-06-19,0.627999,"0",77,25,6,0
"6070","ES",2020-06-20,0.581922,"0",79.7,26.5,7,0
"6071","ES",2020-06-21,0.549009,"0",81.5,27.5,1,1
"6072","ES",2020-06-22,0.656878,"0",86,30,2,0
"6073","ES",2020-06-23,0.680125,"0",89.6,32,3,0
"6074","ES",2020-06-24,0.640039,"0",85.1,29.5,4,0
"6075","ES",2020-06-25,0.68432,"0",82.4,28,5,0
"6076","ES",2020-06-26,0.670927,"0",84.2,29,6,0
"6077","ES",2020-06-27,0.609589,"0",82.4,28,7,0
"6078","ES",2020-06-28,0.580934,"0",82.4,28,1,1
"6079","ES",2020-06-29,0.69477,"0",84.2,29,2,0
"6080","ES",2020-06-30,0.721273,"0",84.2,29,3,0
"6081","ES",2020-07-01,0.730078,"0",89.6,32,4,0
"6082","ES",2020-07-02,0.731174,"0",85.1,29.5,5,0
"6083","ES",2020-07-03,0.699798,"0",80.6,27,6,0
"6084","ES",2020-07-04,0.634708,"0",82.4,28,7,0
"6085","ES",2020-07-05,0.599623,"0",86,30,1,1
"6086","ES",2020-07-06,0.723851,"0",86.9,30.5,2,0
"6087","ES",2020-07-07,0.7448,"0",86,30,3,0
"6088","ES",2020-07-08,0.74889,"0",86,30,4,0
"6089","ES",2020-07-09,0.735214,"0",84.2,29,5,0
"6090","ES",2020-07-10,0.719318,"0",84.2,29,6,0
"6091","ES",2020-07-11,0.654108,"0",86.9,30.5,7,0
"6092","ES",2020-07-12,0.601181,"0",84.2,29,1,1
"6093","ES",2020-07-13,0.714983,"0",86.9,30.5,2,0
"6094","ES",2020-07-14,0.719408,"0",84.2,29,3,0
"6095","ES",2020-07-15,0.721613,"0",84.2,29,4,0
"6096","ES",2020-07-16,0.724672,"0",84.2,29,5,0
"6097","ES",2020-07-17,0.718396,"0",84.2,29,6,0
"6098","ES",2020-07-18,0.65293,"0",86,30,7,0
"6099","ES",2020-07-19,0.612835,"0",86,30,1,1
"6100","ES",2020-07-20,0.731403,"0",87.8,31,2,0
"6101","ES",2020-07-21,0.748242,"0",86,30,3,0
"6102","ES",2020-07-22,0.741205,"0",87.8,31,4,0
"6103","ES",2020-07-23,0.751167,"0",87.8,31,5,0
"6104","ES",2020-07-24,0.746322,"0",87.8,31,6,0
"6105","ES",2020-07-25,0.66623,"0",87.8,31,7,0
"6106","ES",2020-07-26,0.630011,"0",87.8,31,1,1
"6107","ES",2020-07-27,0.755723,"0",90.5,32.5,2,0
"6108","ES",2020-07-28,0.773655,"0",87.8,31,3,0
"6109","ES",2020-07-29,0.77483,"0",91.4,33,4,0
"6110","ES",2020-07-30,0.783629,"0",95,35,5,0
"6111","ES",2020-07-31,0.771003,"0",92.3,33.5,6,0
"6112","FR",2015-01-03,1.517037,"0",55.4,13,7,0
"6113","FR",2015-01-04,1.40182,"0",51.8,11,1,1
"6114","FR",2015-01-05,1.700827,"0",45.5,7.5,2,0
"6115","FR",2015-01-06,1.798781,"0",44.6,7,3,0
"6116","FR",2015-01-07,1.769287,"0",46.4,8,4,0
"6117","FR",2015-01-08,1.695792,"0",51.8,11,5,0
"6118","FR",2015-01-09,1.601505,"0",57.2,14,6,0
"6119","FR",2015-01-10,1.35923,"0",55.4,13,7,0
"6120","FR",2015-01-11,1.358301,"0",50,10,1,1
"6121","FR",2015-01-12,1.617773,"0",51.8,11,2,0
"6122","FR",2015-01-13,1.616115,"0",55.4,13,3,0
"6123","FR",2015-01-14,1.616103,"0",51.8,11,4,0
"6124","FR",2015-01-15,1.61843,"0",53.6,12,5,0
"6125","FR",2015-01-16,1.622208,"0",48.2,9,6,0
"6126","FR",2015-01-17,1.54978,"0",44.6,7,7,0
"6127","FR",2015-01-18,1.551774,"0",42.8,6,1,1
"6128","FR",2015-01-19,1.776038,"0",41,5,2,0
"6129","FR",2015-01-20,1.834759,"0",39.2,4,3,0
"6130","FR",2015-01-21,1.850896,"0",41,5,4,0
"6131","FR",2015-01-22,1.857444,"0",41,5,5,0
"6132","FR",2015-01-23,1.883433,"0",37.4,3,6,0
"6133","FR",2015-01-24,1.733625,"0",44.6,7,7,0
"6134","FR",2015-01-25,1.651983,"0",44.6,7,1,1
"6135","FR",2015-01-26,1.784712,"0",46.4,8,2,0
"6136","FR",2015-01-27,1.769407,"0",46.4,8,3,0
"6137","FR",2015-01-28,1.764135,"0",50,10,4,0
"6138","FR",2015-01-29,1.761513,"0",46.4,8,5,0
"6139","FR",2015-01-30,1.777793,"0",44.6,7,6,0
"6140","FR",2015-01-31,1.651345,"0",42.8,6,7,0
"6141","FR",2015-02-01,1.621586,"0",41,5,1,1
"6142","FR",2015-02-02,1.829288,"0",41,5,2,0
"6143","FR",2015-02-03,1.897537,"0",37.4,3,3,0
"6144","FR",2015-02-04,1.924739,"0",39.2,4,4,0
"6145","FR",2015-02-05,1.950403,"0",37.4,3,5,0
"6146","FR",2015-02-06,2.008952,"0",35.6,2,6,0
"6147","FR",2015-02-07,1.813596,"0",41,5,7,0
"6148","FR",2015-02-08,1.679873,"0",44.6,7,1,1
"6149","FR",2015-02-09,1.828092,"0",46.4,8,2,0
"6150","FR",2015-02-10,1.822193,"0",44.6,7,3,0
"6151","FR",2015-02-11,1.777349,"0",50,10,4,0
"6152","FR",2015-02-12,1.76898,"0",51.8,11,5,0
"6153","FR",2015-02-13,1.704237,"0",53.6,12,6,0
"6154","FR",2015-02-14,1.523048,"0",50,10,7,0
"6155","FR",2015-02-15,1.467273,"0",48.2,9,1,1
"6156","FR",2015-02-16,1.69213,"0",48.2,9,2,0
"6157","FR",2015-02-17,1.703499,"0",46.4,8,3,0
"6158","FR",2015-02-18,1.718512,"0",48.2,9,4,0
"6159","FR",2015-02-19,1.711157,"0",50,10,5,0
"6160","FR",2015-02-20,1.677507,"0",51.8,11,6,0
"6161","FR",2015-02-21,1.554712,"0",46.4,8,7,0
"6162","FR",2015-02-22,1.522607,"0",48.2,9,1,1
"6163","FR",2015-02-23,1.654817,"0",51.8,11,2,0
"6164","FR",2015-02-24,1.688703,"0",48.2,9,3,0
"6165","FR",2015-02-25,1.661303,"0",50,10,4,0
"6166","FR",2015-02-26,1.631315,"0",51.8,11,5,0
"6167","FR",2015-02-27,1.620879,"0",48.2,9,6,0
"6168","FR",2015-02-28,1.516988,"0",50,10,7,0
"6169","FR",2015-03-01,1.365547,"0",53.6,12,1,1
